timestamp,temperature,pressure,humidity,wind_speed,precipitation,pressure_change
2022-12-30 00:00:00,37.92,1011.24,47.87,4.63,0.0,0.0
2022-12-30 01:00:00,41.01,1011.57,48.37,3.99,0.0,0.3300000000000409
2022-12-30 02:00:00,42.7,1012.8,47.03,7.08,0.0,1.2299999999999045
2022-12-30 03:00:00,44.94,1011.37,51.73,6.97,0.0,-1.42999999999995
2022-12-30 04:00:00,48.35,1012.28,48.69,4.81,0.0,0.9099999999999682
2022-12-30 05:00:00,53.67,1012.79,44.96,5.92,0.0,0.5099999999999909
2022-12-30 06:00:00,57.55,1011.99,54.08,6.41,0.0,-0.7999999999999545
2022-12-30 07:00:00,65.21,1011.81,48.04,6.7,0.0,-0.18000000000006366
2022-12-30 08:00:00,67.78,1012.82,48.53,3.73,0.0,1.0100000000001046
2022-12-30 09:00:00,72.95,1011.52,50.9,6.61,0.0,-1.3000000000000682
2022-12-30 10:00:00,76.76,1012.7,47.63,4.59,0.0,1.1800000000000637
2022-12-30 11:00:00,79.4,1012.94,48.57,4.95,0.0,0.2400000000000091
2022-12-30 12:00:00,80.31,1011.7,54.21,4.89,0.0,-1.240000000000009
2022-12-30 13:00:00,75.76,1013.04,47.38,3.75,0.0,1.3399999999999181
2022-12-30 14:00:00,75.76,1011.63,47.05,3.45,0.0,-1.4099999999999682
2022-12-30 15:00:00,73.32,1011.68,50.76,5.86,0.0,0.049999999999954525
2022-12-30 16:00:00,69.77,1012.62,48.61,4.67,0.0,0.9400000000000546
2022-12-30 17:00:00,65.22,1011.81,45.04,4.53,0.0,-0.8100000000000591
2022-12-30 18:00:00,56.94,1012.92,49.64,4.58,0.0,1.1100000000000136
2022-12-30 19:00:00,53.18,1011.98,49.5,3.53,0.0,-0.9399999999999409
2022-12-30 20:00:00,49.72,1011.69,54.44,4.44,0.0,-0.2899999999999636
2022-12-30 21:00:00,44.28,1012.31,45.44,6.66,0.0,0.6199999999998909
2022-12-30 22:00:00,41.68,1011.66,46.25,5.46,0.0,-0.6499999999999773
2022-12-30 23:00:00,39.61,1012.47,51.87,7.31,0.0,0.8100000000000591
2022-12-31 00:00:00,36.42,1014.64,53.04,5.88,0.0,2.169999999999959
2022-12-31 01:00:00,37.58,1015.59,55.9,8.62,0.0,0.9500000000000455
