timestamp,temperature,pressure,humidity,wind_speed,precipitation,pressure_change
2025-03-14 00:00:00,37.69,1011.2,54.62,7.94,0.0,0.0
2025-03-14 01:00:00,37.5,1010.87,58.03,5.3,0.075,-0.3300000000000409
2025-03-14 02:00:00,40.63,1011.47,54.28,7.4,0.0,0.6000000000000227
2025-03-14 03:00:00,42.98,1011.86,52.44,6.27,0.0,0.38999999999998636
2025-03-14 04:00:00,45.78,1011.05,50.7,4.68,0.0,-0.8100000000000591
2025-03-14 05:00:00,50.15,1010.73,56.73,6.07,0.0,-0.31999999999993634
2025-03-14 06:00:00,57.08,1011.42,51.71,8.23,0.0,0.6899999999999409
2025-03-14 07:00:00,63.5,1012.16,52.67,4.63,0.0,0.7400000000000091
2025-03-14 08:00:00,65.25,1011.87,55.19,6.25,0.0,-0.2899999999999636
2025-03-14 09:00:00,71.11,1011.31,55.73,4.63,0.0,-0.5600000000000591
2025-03-14 10:00:00,72.9,1012.01,49.96,4.42,0.0,0.7000000000000455
2025-03-14 11:00:00,75.32,1011.41,57.93,7.58,0.0,-0.6000000000000227
2025-03-14 12:00:00,78.29,1012.66,50.45,8.14,0.0,1.25
2025-03-14 13:00:00,76.33,1011.77,54.49,7.37,0.0,-0.8899999999999864
2025-03-14 14:00:00,73.87,1011.07,56.89,7.94,0.0,-0.6999999999999318
2025-03-14 15:00:00,71.87,1012.69,54.74,7.6,0.0,1.6200000000000045
2025-03-14 16:00:00,67.95,1011.77,55.1,6.35,0.0,-0.9200000000000728
2025-03-14 17:00:00,62.44,1011.95,49.52,4.63,0.0,0.18000000000006366
2025-03-14 18:00:00,56.01,1011.66,55.67,4.53,0.011,-0.2900000000000773
2025-03-14 19:00:00,50.22,1012.25,48.4,8.31,0.0,0.5900000000000318
2025-03-14 20:00:00,45.79,1011.39,56.53,5.15,0.0,-0.8600000000000136
2025-03-14 21:00:00,40.98,1011.2,49.57,5.5,0.0,-0.18999999999994088
2025-03-14 22:00:00,39.68,1011.9,48.7,4.62,0.0,0.6999999999999318
