timestamp,temperature,pressure,humidity,wind_speed,precipitation,pressure_change
2023-01-01 00:00:00,25.58,1012.4,55.13,7.08,0.0,0.0
2023-01-01 01:00:00,25.49,1012.42,47.02,4.68,0.0,0.01999999999998181
2023-01-01 02:00:00,29.55,1011.95,47.93,5.48,0.236,-0.4699999999999136
2023-01-01 03:00:00,32.68,1012.36,52.79,6.73,0.0,0.40999999999996817
2023-01-01 04:00:00,35.53,1012.44,52.74,8.1,0.0,0.08000000000004093
2023-01-01 05:00:00,41.0,1012.76,47.53,4.75,0.0,0.31999999999993634
2023-01-01 06:00:00,47.79,1013.48,52.72,5.48,0.0,0.7200000000000273
2023-01-01 07:00:00,52.39,1013.15,53.76,7.87,0.0,-0.3300000000000409
2023-01-01 08:00:00,54.8,1012.63,47.48,4.8,0.0,-0.5199999999999818
2023-01-01 09:00:00,61.49,1012.93,52.43,8.33,0.0,0.2999999999999545
2023-01-01 10:00:00,61.66,1013.53,51.47,8.05,0.0,0.6000000000000227
2023-01-01 11:00:00,66.8,1013.63,45.28,7.74,0.0,0.10000000000002274
2023-01-01 12:00:00,67.35,1012.7,48.54,8.64,0.0,-0.92999999999995
2023-01-01 13:00:00,65.98,1012.12,54.57,5.32,0.0,-0.5800000000000409
2023-01-01 14:00:00,64.41,1013.69,47.59,5.79,0.0,1.57000000000005
2023-01-01 15:00:00,58.63,1012.54,50.62,7.77,0.0,-1.150000000000091
2023-01-01 16:00:00,54.82,1013.14,47.51,5.89,0.0,0.6000000000000227
2023-01-01 17:00:00,52.1,1011.9,51.75,8.52,0.0,-1.240000000000009
2023-01-01 18:00:00,47.18,1012.0,45.61,6.99,0.0,0.10000000000002274
2023-01-01 19:00:00,42.87,1013.71,45.45,7.09,0.0,1.7100000000000364
2023-01-01 20:00:00,35.87,1013.66,46.53,5.25,0.0,-0.05000000000006821
2023-01-01 21:00:00,33.13,1012.27,45.9,6.88,0.0,-1.3899999999999864
2023-01-01 22:00:00,29.92,1012.56,47.13,4.93,0.082,0.2899999999999636
2023-01-01 23:00:00,26.15,1012.17,54.0,7.63,0.0,-0.38999999999998636
2023-01-02 00:00:00,35.49,1010.99,69.22,6.97,0.0,-1.17999999999995
2023-01-02 01:00:00,35.71,1012.11,63.81,6.92,0.024,1.1200000000000045
2023-01-02 02:00:00,37.34,1010.63,68.12,5.99,0.0,-1.4800000000000182
2023-01-02 03:00:00,40.25,1011.93,63.16,6.46,0.0,1.2999999999999545
2023-01-02 04:00:00,43.3,1010.97,64.15,4.97,0.0,-0.9599999999999227
2023-01-02 05:00:00,48.6,1012.28,69.08,7.09,0.0,1.3099999999999454
2023-01-02 06:00:00,56.06,1011.8,63.47,4.84,0.0,-0.4800000000000182
2023-01-02 07:00:00,57.99,1011.57,64.38,4.06,0.0,-0.2299999999999045
2023-01-02 08:00:00,63.44,1011.2,69.37,6.75,0.0,-0.37000000000000455
2023-01-02 09:00:00,69.98,1011.31,69.35,5.59,0.0,0.10999999999989996
2023-01-02 10:00:00,73.59,1011.15,67.08,7.67,0.0,-0.15999999999996817
2023-01-02 11:00:00,73.41,1012.07,65.61,5.21,0.0,0.9200000000000728
2023-01-02 12:00:00,76.11,1012.19,64.74,5.8,0.0,0.12000000000000455
2023-01-02 13:00:00,73.04,1011.77,66.04,5.62,0.0,-0.42000000000007276
2023-01-02 14:00:00,72.82,1012.34,65.54,6.75,0.0,0.57000000000005
2023-01-02 15:00:00,70.08,1012.15,68.57,6.98,0.0,-0.19000000000005457
2023-01-02 16:00:00,63.45,1010.49,68.58,3.84,0.0,-1.6599999999999682
2023-01-02 17:00:00,57.5,1011.72,63.74,3.99,0.0,1.2300000000000182
2023-01-02 18:00:00,52.53,1010.72,62.86,6.6,0.0,-1.0
2023-01-02 19:00:00,49.02,1012.03,64.5,7.47,0.0,1.3099999999999454
2023-01-02 20:00:00,45.62,1011.68,65.75,4.17,0.0,-0.35000000000002274
2023-01-02 21:00:00,41.65,1011.12,66.99,3.91,0.0,-0.5599999999999454
2023-01-02 22:00:00,35.17,1011.98,66.47,4.4,0.0,0.8600000000000136
2023-01-02 23:00:00,33.0,1012.13,65.88,5.62,0.0,0.14999999999997726
2023-01-03 00:00:00,35.64,1010.75,53.79,6.55,0.0,-1.3799999999999955
2023-01-03 01:00:00,33.69,1011.25,49.38,2.87,0.0,0.5
2023-01-03 02:00:00,37.72,1010.69,52.58,4.73,0.0,-0.5599999999999454
2023-01-03 03:00:00,39.3,1011.3,51.94,4.97,0.0,0.6099999999999
2023-01-03 04:00:00,44.15,1011.7,56.55,3.64,0.0,0.40000000000009095
2023-01-03 05:00:00,48.9,1011.52,49.58,3.56,0.0,-0.18000000000006366
2023-01-03 06:00:00,56.47,1011.68,54.02,3.14,0.0,0.15999999999996817
2023-01-03 07:00:00,58.45,1011.14,56.18,4.08,0.0,-0.5399999999999636
2023-01-03 08:00:00,63.47,1010.11,50.65,4.44,0.0,-1.0299999999999727
2023-01-03 09:00:00,70.26,1010.3,56.63,3.71,0.0,0.18999999999994088
2023-01-03 10:00:00,72.2,1011.54,55.17,6.59,0.0,1.240000000000009
2023-01-03 11:00:00,74.98,1011.22,58.47,5.82,0.0,-0.31999999999993634
2023-01-03 12:00:00,76.24,1011.11,56.18,5.22,0.175,-0.11000000000001364
2023-01-03 13:00:00,75.23,1010.67,51.79,3.34,0.0,-0.44000000000005457
2023-01-03 14:00:00,73.53,1010.04,58.18,2.63,0.153,-0.6299999999999955
2023-01-03 15:00:00,67.13,1009.91,56.02,2.87,0.246,-0.12999999999999545
2023-01-03 16:00:00,62.88,1010.66,56.21,4.19,0.0,0.75
2023-01-03 17:00:00,60.18,1010.93,57.66,3.71,0.0,0.2699999999999818
2023-01-03 18:00:00,52.81,1010.31,53.72,5.43,0.0,-0.6200000000000045
2023-01-03 19:00:00,51.03,1010.04,57.9,3.04,0.048,-0.2699999999999818
2023-01-03 20:00:00,45.12,1011.09,57.95,2.92,0.0,1.0500000000000682
2023-01-03 21:00:00,41.36,1010.03,54.39,3.78,0.0,-1.0600000000000591
2023-01-03 22:00:00,37.84,1009.88,56.77,5.58,0.215,-0.14999999999997726
2023-01-03 23:00:00,35.87,1011.71,52.26,3.2,0.0,1.830000000000041
2023-01-04 00:00:00,29.02,1013.86,56.63,2.13,0.0,2.1499999999999773
